"","stock_code","brood_year","age","Mat.Rate","Marine.Survival","Stock.Country","stock_name","area","ecoregion","RunType","Hatchery","Age","Wild","Code","Code2","calendar_year","location","sst_winter","sst_spring","Beuti_sti","Beuti_sti_scale","Beuti_tumi","Beuti_tumi_scale","BI","stand_BI","pdo_spring","pdo_winter","region"
"418","HOK",1995,2,0.006,0.007046789,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,1996,"45N",0.843500027303104,0.701166245605441,116,1.06738546984884,173.086,-1.03868120489502,0.279069767,-1.16157647261215,1.62735834812864,1.16610580290906,"Washington Coast"
"419","HOK",1996,2,0.0761,0.013620094,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,1997,"45N",0.0800270114901585,1.80255213015099,88,0.212080677983048,47.069,-1.58746744100296,0.372093023,-0.595939233986426,1.70705001181258,0.61188436698892,"Washington Coast"
"420","HOK",1997,2,0.0396,0.005124778,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,1998,"45N",2.34646223134246,1.99306459817246,82,0.0288010797260927,166.374,-1.06791101687877,0.404651163,-0.397966198035184,-0.196695287303756,1.47963678665817,"Washington Coast"
"421","HOK",1998,2,0.0282,0.022440197,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,1999,"45N",-0.219833529440946,-0.706626897906369,87,0.181534078273555,518.552,0.465774430799113,0.404651163,-0.397966198035184,-1.6518060353105,-0.69924520141644,"Washington Coast"
"422","HOK",1999,2,0,0.031368396,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2000,"45N",-0.144218949980348,0.563286904883081,77,-0.12393191882137,334.433,-0.336037808866636,0.362790698,-0.652502954200638,-0.344272442274014,-1.05394692040533,"Washington Coast"
"423","HOK",2000,2,0.0033,0.007172741,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2001,"45N",0.158452894332203,-0.278498621829778,32,-1.49852890574853,682.848,1.18126030530486,0.655813953,1.12925433895754,-0.769294648588358,0.276184525803007,"Washington Coast"
"424","HOK",2001,2,0.0078,0.011816953,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2002,"45N",-0.850065000071359,-0.588799645807666,37,-1.34579590720107,941.395,2.30719597261166,0.604651163,0.818153862577873,-0.825373967477057,-0.756250834825369,"Washington Coast"
"425","HOK",2002,2,0.0175,0.010565209,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2003,"45N",1.05128312361967,1.22282065128608,115,1.03683887013934,247.014,-0.716735206632972,0.660465116,1.15753620210495,0.313921668893338,1.42579813288307,"Washington Coast"
"426","HOK",2003,2,0.007,0.009100147,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2004,"45N",0.142374942117247,2.0206313556851,56,-0.765410512720712,276.795,-0.587043157960724,0.488372093,0.111107314295724,0.417225677372519,-0.0310124986784423,"Washington Coast"
"427","HOK",2004,2,0.0106,0.00151818,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2005,"45N",0.615622831083799,1.75541399574452,105,0.73137287304442,212.501,-0.867034446948116,0.48372093,0.0828254511483175,1.00458275415415,0.428199548226817,"Washington Coast"
"428","HOK",2005,2,0,0.00939513,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2006,"45N",0.426675544508289,0.424370371376029,104,0.700826273334927,535.367,0.539001380815024,0.651162791,1.10097248189073,0.0630405054438991,0.314188281408959,"Washington Coast"
"429","HOK",2006,2,0.0074,0.010896799,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2007,"45N",-0.382362889450639,-0.0190633083576659,69,-0.36830471649731,418.205,0.0287774190092439,0.386046512,-0.511093644544208,0.0276219882510371,-0.534562260457313,"Washington Coast"
"430","HOK",2007,2,0.031,0.026102422,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2008,"45N",-1.59507041725243,-1.59733972230205,11,-2.14000749964787,906.593,2.15563817811545,0.562790698,0.56361710641242,-1.28286314788486,-1.07928275747596,"Washington Coast"
"431","HOK",2008,2,0.0513,0.010658224,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2009,"45N",-1.90613839987886,-0.495042774573303,6,-2.29274049819534,755.243,1.49653030509088,0.739534884,1.63832785736905,-0.993611924143151,-1.53216084511356,"Washington Coast"
"432","HOK",2009,2,0.0027,0.007893715,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2010,"45N",0.866870512309286,0.414584682929116,94,0.395360276240003,406.225,-0.0233937889116966,0.246511628,-1.35954950248279,-0.0284573306376611,0.301520362873642,"Washington Coast"
"433","HOK",2010,2,0.0216,0.015984392,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2011,"45N",-0.660575546405558,-0.0414189218085984,87,0.181534078273555,489.949,0.341212405743799,0.446511628,-0.14342944186973,-0.544977373033566,-1.1806261057585,"Washington Coast"
"434","HOK",2011,2,0.0476,0.014712553,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2012,"45N",-0.960355661602417,-0.0464597565717371,117,1.09793206955833,428.184,0.0722345545554099,0.330232558,-0.85047599015188,-1.1352859929146,-1.28196945404104,"Washington Coast"
"435","HOK",2012,2,0.017,0.008774678,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2013,"45N",-0.625515836152253,0.511516082863139,96,0.456453475658988,349.689,-0.26960008365446,0.576744186,0.648462689774037,-0.412157933560333,-1.00960920553172,"Washington Coast"
"436","HOK",2013,2,0.0172,0.009544744,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2014,"45N",-0.702504076875735,1.26664919988783,97,0.48700007536848,199.479,-0.923743417694902,0.325581395,-0.878757853299286,0.668106840821959,0.0386610532658039,"Washington Coast"
"437","HOK",2014,2,0.0633,0.008687083,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2015,"45N",2.75301174844701,2.1724689626693,101,0.60918647420645,396.226,-0.0669380216330227,0.413953488,-0.341402477820972,0.871763314680915,1.63798576834964,"Washington Coast"
"438","HOK",2015,2,0.1305,0.026034993,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2016,"45N",1.87037888557907,2.58417681278593,74,-0.215571717949847,400.823,-0.0469187359224582,0.237209302,-1.4161132287776,1.51224816725184,1.3972953161786,"Washington Coast"
"439","HOK",2016,2,0.0058,0.024234051,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2017,"45N",0.129544339517016,1.10626316488517,116,1.06738546984884,473.228,0.26839481245114,0.479069767,0.0545435880009114,0.671058383921364,0.269850566535348,"Washington Coast"
"440","HOK",2017,2,0,0.007951263,"US","Hoko Fall Fingerling","North Washington Coast",2,"Fall","Hoko Makah National Hatchery","Age 0","Hatchery",4,18,2018,"45N",0.559128763324464,1.43758205024297,103,0.670279673625435,419.665,0.0351355127959363,0.762790698,1.77973716702548,-0.302950838882342,0.121002523745368,"Washington Coast"
"441","LRH",1976,2,0.0081,0.003454087,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1977,"45N",0.841848344811929,-0.0870075620725758,NA,NA,NA,NA,0.381395349,-0.539375507691614,0.0659920485433043,1.32445478460053,"Columbia-Snake"
"442","LRH",1977,2,0,0.024207991,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1978,"45N",0.613506580773079,1.05693252716998,NA,NA,NA,NA,0.437209302,-0.199993168164542,0.898327202575562,1.04576057682354,"Columbia-Snake"
"443","LRH",1978,2,0.0068,0.019101182,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1979,"45N",-1.60739328422688,0.123418503812295,NA,NA,NA,NA,0.586046512,0.70502641606885,0.467401910062407,-0.487057565949872,"Columbia-Snake"
"444","LRH",1979,2,0.0017,0.016726238,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1980,"45N",0.138264750280157,0.463156711752558,NA,NA,NA,NA,0.386046512,-0.511093644544208,0.476256539360623,0.656222081862532,"Columbia-Snake"
"445","LRH",1980,2,0.006,0.008771673,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1981,"45N",1.00392752627082,0.435744926545203,NA,NA,NA,NA,0.311627907,-0.963603436660904,1.50339353795362,1.40996323471392,"Columbia-Snake"
"446","LRH",1981,2,0.0091,0.008750316,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1982,"45N",-0.863453186835536,-0.698601987852723,NA,NA,NA,NA,0.669767442,1.21409992839976,-0.586298976425238,0.114668564477709,"Columbia-Snake"
"447","LRH",1982,2,0.018,0.011129374,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1983,"45N",0.874905634148351,1.51802664021625,NA,NA,NA,NA,0.213953488,-1.55752253843403,1.50044199485422,1.23894633448714,"Columbia-Snake"
"448","LRH",1983,2,0.0265,0.003437343,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1984,"45N",0.264271833648903,-0.169857084157089,NA,NA,NA,NA,0.186046512,-1.72721370515727,0.78321702169876,1.5904810738422,"Columbia-Snake"
"449","LRH",1984,2,0.0338,0.095855965,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1985,"45N",-0.725451620161248,-0.0679162101775377,NA,NA,NA,NA,0.730232558,1.58176413107423,-0.128809796017437,0.577047591016797,"Columbia-Snake"
"450","LRH",1985,2,0.0243,0.005796469,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1986,"45N",-0.397765059936942,0.358248015117176,NA,NA,NA,NA,0.23255814,-1.44439508584441,1.06066207304285,1.58414711457454,"Columbia-Snake"
"451","LRH",1986,2,0,0.002764745,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1987,"45N",0.677663448042647,0.586601194869503,NA,NA,NA,NA,0.339534884,-0.793912263857068,0.933745719768424,1.612649931279,"Columbia-Snake"
"452","LRH",1987,2,0.0158,0.003527982,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1988,"45N",-0.0811433334766246,0.246176026976279,14,-2.0483677005194,370.498,-0.178979827759063,0.325581395,-0.878757853299286,0.541190487547536,0.634053224425726,"Columbia-Snake"
"453","LRH",1988,2,0.0599,0.004194705,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1989,"45N",-1.5739783187816,0.747712188942823,93,0.36481367653051,290.125,-0.528992890716472,0.553488372,0.507053380117607,0.181102229420106,-0.987440348094913,"Columbia-Snake"
"454","LRH",1989,2,0.0672,0.018118782,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1990,"45N",-0.580138763256119,0.590821614947067,75,-0.185025118240355,515.962,0.454495346615871,0.497674419,0.167671040590536,0.0571374192450888,-0.673909364345805,"Columbia-Snake"
"455","LRH",1990,2,0.0683,0.00440651,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1991,"45N",-0.78721164637953,-0.00129597391279151,97,0.48700007536848,424.499,0.056186900032149,0.506976744,0.224234760804748,-1.3625548115688,-1.00960920553172,"Columbia-Snake"
"456","LRH",1991,2,0,0.000188575,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1992,"45N",1.13800416294314,2.04264978419411,64,-0.521037715044772,138.028,-1.19135384323328,0.334883721,-0.822194127004474,1.16396608152203,0.374360894451717,"Columbia-Snake"
"457","LRH",1992,2,0.0206,0.000526423,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1993,"45N",-0.295810410132496,1.65493059394775,122,1.25066506810579,116.863,-1.28352442884652,0.102325581,-2.23628722356877,1.69819538251436,0.250848688732372,"Columbia-Snake"
"458","LRH",1993,2,0.0527,0.00063831,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1994,"45N",0.926916416888083,1.13460455501388,61,-0.61267751417325,164.099,-1.07781832055324,0.530232558,0.365644070461178,0.60612443573445,0.71639469490529,"Columbia-Snake"
"459","LRH",1994,2,0.0161,0.002030609,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1995,"45N",0.568809657776468,1.28277570496155,78,-0.0933853191118773,191.499,-0.958495190583809,0.437209302,-0.199993168164542,0.980970409358907,0.136837421914514,"Columbia-Snake"
"460","LRH",1995,2,0.0297,0.000731437,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1996,"45N",0.843500027303104,0.701166245605441,116,1.06738546984884,173.086,-1.03868120489502,0.279069767,-1.16157647261215,1.62735834812864,1.16610580290906,"Columbia-Snake"
"461","LRH",1996,2,0.0607,0.005418846,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1997,"45N",0.0800270114901585,1.80255213015099,88,0.212080677983048,47.069,-1.58746744100296,0.372093023,-0.595939233986426,1.70705001181258,0.61188436698892,"Columbia-Snake"
"462","LRH",1997,2,0.0103,0.002233697,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1998,"45N",2.34646223134246,1.99306459817246,82,0.0288010797260927,166.374,-1.06791101687877,0.404651163,-0.397966198035184,-0.196695287303756,1.47963678665817,"Columbia-Snake"
"463","LRH",1998,2,0.0182,0.017402794,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,1999,"45N",-0.219833529440946,-0.706626897906369,87,0.181534078273555,518.552,0.465774430799113,0.404651163,-0.397966198035184,-1.6518060353105,-0.69924520141644,"Columbia-Snake"
"464","LRH",1999,2,0.0183,0.030277844,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2000,"45N",-0.144218949980348,0.563286904883081,77,-0.12393191882137,334.433,-0.336037808866636,0.362790698,-0.652502954200638,-0.344272442274014,-1.05394692040533,"Columbia-Snake"
"465","LRH",2000,2,0.0045,0.033800395,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2001,"45N",0.158452894332203,-0.278498621829778,32,-1.49852890574853,682.848,1.18126030530486,0.655813953,1.12925433895754,-0.769294648588358,0.276184525803007,"Columbia-Snake"
"466","LRH",2001,2,0.0034,0.00947507,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2002,"45N",-0.850065000071359,-0.588799645807666,37,-1.34579590720107,941.395,2.30719597261166,0.604651163,0.818153862577873,-0.825373967477057,-0.756250834825369,"Columbia-Snake"
"467","LRH",2002,2,0.0188,0.002136809,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2003,"45N",1.05128312361967,1.22282065128608,115,1.03683887013934,247.014,-0.716735206632972,0.660465116,1.15753620210495,0.313921668893338,1.42579813288307,"Columbia-Snake"
"468","LRH",2003,2,0.0266,0.00095043,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2004,"45N",0.142374942117247,2.0206313556851,56,-0.765410512720712,276.795,-0.587043157960724,0.488372093,0.111107314295724,0.417225677372519,-0.0310124986784423,"Columbia-Snake"
"469","LRH",2004,2,0.0399,0.001146273,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2005,"45N",0.615622831083799,1.75541399574452,105,0.73137287304442,212.501,-0.867034446948116,0.48372093,0.0828254511483175,1.00458275415415,0.428199548226817,"Columbia-Snake"
"470","LRH",2005,2,0.0514,0.006006938,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2006,"45N",0.426675544508289,0.424370371376029,104,0.700826273334927,535.367,0.539001380815024,0.651162791,1.10097248189073,0.0630405054438991,0.314188281408959,"Columbia-Snake"
"471","LRH",2006,2,0.0246,0.004973487,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2007,"45N",-0.382362889450639,-0.0190633083576659,69,-0.36830471649731,418.205,0.0287774190092439,0.386046512,-0.511093644544208,0.0276219882510371,-0.534562260457313,"Columbia-Snake"
"472","LRH",2007,2,0.0162,0.018934704,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2008,"45N",-1.59507041725243,-1.59733972230205,11,-2.14000749964787,906.593,2.15563817811545,0.562790698,0.56361710641242,-1.28286314788486,-1.07928275747596,"Columbia-Snake"
"473","LRH",2008,2,0.0616,0.007073757,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2009,"45N",-1.90613839987886,-0.495042774573303,6,-2.29274049819534,755.243,1.49653030509088,0.739534884,1.63832785736905,-0.993611924143151,-1.53216084511356,"Columbia-Snake"
"474","LRH",2009,2,0.0772,0.011042068,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2010,"45N",0.866870512309286,0.414584682929116,94,0.395360276240003,406.225,-0.0233937889116966,0.246511628,-1.35954950248279,-0.0284573306376611,0.301520362873642,"Columbia-Snake"
"475","LRH",2010,2,0.0236,0.003316889,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2011,"45N",-0.660575546405558,-0.0414189218085984,87,0.181534078273555,489.949,0.341212405743799,0.446511628,-0.14342944186973,-0.544977373033566,-1.1806261057585,"Columbia-Snake"
"476","LRH",2011,2,0.0483,0.012078976,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2012,"45N",-0.960355661602417,-0.0464597565717371,117,1.09793206955833,428.184,0.0722345545554099,0.330232558,-0.85047599015188,-1.1352859929146,-1.28196945404104,"Columbia-Snake"
"477","LRH",2012,2,0.0459,0.013047282,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2013,"45N",-0.625515836152253,0.511516082863139,96,0.456453475658988,349.689,-0.26960008365446,0.576744186,0.648462689774037,-0.412157933560333,-1.00960920553172,"Columbia-Snake"
"478","LRH",2013,2,0.0626,0.002990745,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2014,"45N",-0.702504076875735,1.26664919988783,97,0.48700007536848,199.479,-0.923743417694902,0.325581395,-0.878757853299286,0.668106840821959,0.0386610532658039,"Columbia-Snake"
"479","LRH",2014,2,0.1348,0.00710908,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2015,"45N",2.75301174844701,2.1724689626693,101,0.60918647420645,396.226,-0.0669380216330227,0.413953488,-0.341402477820972,0.871763314680915,1.63798576834964,"Columbia-Snake"
"480","LRH",2015,2,0.0358,0.008055117,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2016,"45N",1.87037888557907,2.58417681278593,74,-0.215571717949847,400.823,-0.0469187359224582,0.237209302,-1.4161132287776,1.51224816725184,1.3972953161786,"Columbia-Snake"
"481","LRH",2016,2,0.0411,0.0030611,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2017,"45N",0.129544339517016,1.10626316488517,116,1.06738546984884,473.228,0.26839481245114,0.479069767,0.0545435880009114,0.671058383921364,0.269850566535348,"Columbia-Snake"
"482","LRH",2017,2,0.0609,0.00562768,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2018,"45N",0.559128763324464,1.43758205024297,103,0.670279673625435,419.665,0.0351355127959363,0.762790698,1.77973716702548,-0.302950838882342,0.121002523745368,"Columbia-Snake"
"483","LRH",2018,2,0.0566,0.014879677,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2019,"45N",0.668499282509399,0.927742852150524,107,0.792466072463405,481.885,0.306094824719219,0.846511628,2.28881067935638,0.355243272285011,-0.205196378539058,"Columbia-Snake"
"484","LRH",2019,2,0.0614,0.006086523,"US","Columbia Lower River Hatchery","Lower Columbia River",2,"Fall","Big Creek","Age 0","Hatchery",5,19,2020,"45N",-0.394565503250554,1.11559835776812,38,-1.31524930749158,606.501,0.848779903707194,0.744186047,1.66660972051645,-0.497752683443083,-1.2122959020968,"Columbia-Snake"
"485","LRW",1977,2,0.0463,0.044927072,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1978,"45N",0.613506580773079,1.05693252716998,NA,NA,NA,NA,0.437209302,-0.199993168164542,0.898327202575562,1.04576057682354,"Columbia-Snake"
"486","LRW",1978,2,0.0318,0.010356029,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1979,"45N",-1.60739328422688,0.123418503812295,NA,NA,NA,NA,0.586046512,0.70502641606885,0.467401910062407,-0.487057565949872,"Columbia-Snake"
"487","LRW",1979,2,0.0725,0.032523391,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1980,"45N",0.138264750280157,0.463156711752558,NA,NA,NA,NA,0.386046512,-0.511093644544208,0.476256539360623,0.656222081862532,"Columbia-Snake"
"488","LRW",1982,2,0.0237,0.028364198,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1983,"45N",0.874905634148351,1.51802664021625,NA,NA,NA,NA,0.213953488,-1.55752253843403,1.50044199485422,1.23894633448714,"Columbia-Snake"
"489","LRW",1983,2,0.0536,0.03158586,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1984,"45N",0.264271833648903,-0.169857084157089,NA,NA,NA,NA,0.186046512,-1.72721370515727,0.78321702169876,1.5904810738422,"Columbia-Snake"
"490","LRW",1984,2,0.053,0.043402189,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1985,"45N",-0.725451620161248,-0.0679162101775377,NA,NA,NA,NA,0.730232558,1.58176413107423,-0.128809796017437,0.577047591016797,"Columbia-Snake"
"491","LRW",1985,2,0.0802,0.042182684,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1986,"45N",-0.397765059936942,0.358248015117176,NA,NA,NA,NA,0.23255814,-1.44439508584441,1.06066207304285,1.58414711457454,"Columbia-Snake"
"492","LRW",1986,2,0.0672,0.051206262,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1987,"45N",0.677663448042647,0.586601194869503,NA,NA,NA,NA,0.339534884,-0.793912263857068,0.933745719768424,1.612649931279,"Columbia-Snake"
"493","LRW",1987,2,0.0963,0.02266492,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1988,"45N",-0.0811433334766246,0.246176026976279,14,-2.0483677005194,370.498,-0.178979827759063,0.325581395,-0.878757853299286,0.541190487547536,0.634053224425726,"Columbia-Snake"
"494","LRW",1988,2,0.0643,0.021417671,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1989,"45N",-1.5739783187816,0.747712188942823,93,0.36481367653051,290.125,-0.528992890716472,0.553488372,0.507053380117607,0.181102229420106,-0.987440348094913,"Columbia-Snake"
"495","LRW",1989,2,0.2412,0.014622913,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1990,"45N",-0.580138763256119,0.590821614947067,75,-0.185025118240355,515.962,0.454495346615871,0.497674419,0.167671040590536,0.0571374192450888,-0.673909364345805,"Columbia-Snake"
"496","LRW",1990,2,0.1029,0.018913509,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1991,"45N",-0.78721164637953,-0.00129597391279151,97,0.48700007536848,424.499,0.056186900032149,0.506976744,0.224234760804748,-1.3625548115688,-1.00960920553172,"Columbia-Snake"
"497","LRW",1991,2,0.0358,0.015352624,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1992,"45N",1.13800416294314,2.04264978419411,64,-0.521037715044772,138.028,-1.19135384323328,0.334883721,-0.822194127004474,1.16396608152203,0.374360894451717,"Columbia-Snake"
"498","LRW",1992,2,0.0311,0.014957169,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1993,"45N",-0.295810410132496,1.65493059394775,122,1.25066506810579,116.863,-1.28352442884652,0.102325581,-2.23628722356877,1.69819538251436,0.250848688732372,"Columbia-Snake"
"499","LRW",1993,2,0.0692,0.008305585,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1994,"45N",0.926916416888083,1.13460455501388,61,-0.61267751417325,164.099,-1.07781832055324,0.530232558,0.365644070461178,0.60612443573445,0.71639469490529,"Columbia-Snake"
"500","LRW",1994,2,0.0231,0.003720104,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1995,"45N",0.568809657776468,1.28277570496155,78,-0.0933853191118773,191.499,-0.958495190583809,0.437209302,-0.199993168164542,0.980970409358907,0.136837421914514,"Columbia-Snake"
"501","LRW",1996,2,0,0.002264405,"US","Lewis River Wild","Lower Columbia River",2,"Fall","Wild","Age 0","Wild",1,15,1997,"45N",0.0800270114901585,1.80255213015099,88,0.212080677983048,47.069,-1.58746744100296,0.372093023,-0.595939233986426,1.70705001181258,0.61188436698892,"Columbia-Snake"
